ttft_s,e2e_s,tpot_s,output_tokens,status,segment_idx,label
0.4754760265350342,14.285892724990845,0.1087434385705182,128,successful,3,burst
0.1477949619293213,6.363888740539551,0.048945620304017556,128,successful,3,burst
0.5016601085662842,14.667594194412231,0.11154278807752714,128,successful,3,burst
0.2695434093475342,6.931376934051514,0.052455382084283304,128,successful,3,burst
0.5032014846801758,14.6730375289917,0.11157351215993326,128,successful,3,burst
0.5089092254638672,14.3657705783844,0.1091091445111853,128,successful,3,burst
0.5110478401184082,14.216470956802368,0.1079167174542044,128,successful,3,burst
0.597722053527832,13.97143268585205,0.10530480812853715,128,successful,3,burst
0.251619815826416,7.377898216247559,0.05611242834977278,128,successful,3,burst
0.15232038497924805,7.219485521316528,0.0556469695774589,128,successful,3,burst
0.5611753463745117,13.431059837341309,0.10133767315721888,128,successful,3,burst
0.3029181957244873,6.885770082473755,0.05183347942322258,128,successful,3,burst
0.6275651454925537,13.114751100540161,0.09832429885864258,128,successful,3,burst
0.6106696128845215,12.566521406173706,0.09414056530148965,128,successful,3,burst
0.17091059684753418,5.165992498397827,0.03933135355551412,128,successful,3,burst
0.5166223049163818,12.89977216720581,0.09750511702590102,128,successful,3,burst
0.42404627799987793,13.177459001541138,0.10042057262630913,128,successful,3,burst
0.3785977363586426,13.266976594924927,0.10148329809894711,128,successful,3,burst
0.22188043594360352,6.275453567504883,0.04766593016977385,128,successful,3,burst
0.5832407474517822,13.315718173980713,0.10025572776794434,128,successful,3,burst
0.40102362632751465,13.08545970916748,0.09987744947118084,128,successful,3,burst
0.2704775333404541,7.130244493484497,0.05401391307200034,128,successful,3,burst
0.4555368423461914,13.309208631515503,0.10121001408794733,128,successful,3,burst
0.3662228584289551,6.766540050506592,0.05039619836281604,128,successful,3,burst
0.5265755653381348,13.208996295928955,0.09986158055583323,128,successful,3,burst
0.5977721214294434,12.915290832519531,0.09698833630779596,128,successful,3,burst
0.1334517002105713,6.078924179077148,0.04681474392808328,128,successful,3,burst
0.3466019630432129,12.58757758140564,0.09638563479025533,128,successful,3,burst
0.26677370071411133,6.241491794586182,0.0470450243611974,128,successful,3,burst
0.5165364742279053,13.039872407913208,0.0986089443597268,128,successful,3,burst
0.5837280750274658,13.237101316452026,0.09963286016869732,128,successful,3,burst
0.4894599914550781,13.116243839263916,0.09942349486463652,128,successful,3,burst
0.2513697147369385,5.403401136398315,0.04056717654851478,128,successful,3,burst
0.47210264205932617,14.059070348739624,0.10698399769039604,128,successful,3,burst
0.5372819900512695,14.469712495803833,0.10970417721065011,128,successful,3,burst
0.5640103816986084,14.906001329421997,0.11292906258049912,128,successful,3,burst
0.641254186630249,15.270865440368652,0.11519378939951498,128,successful,3,burst
0.5115938186645508,15.113554239273071,0.1149760663040041,128,successful,3,burst
0.1947948932647705,5.180434942245483,0.039257008259690654,128,successful,4,baseline
0.24602818489074707,5.395889520645142,0.040550089257908616,128,successful,4,baseline
0.2421886920928955,5.458935260772705,0.04107674463527409,128,successful,4,baseline
